GM,Ip,BF,VL,St,TA,Gs,Gr
0.00815844,0.001159,0.000720843,0.000652619,0.000564787,0.00391121,0.0068993,0.00660357
0.00828526,0.00102121,0.000680993,0.000638312,0.00052636,0.00407611,0.00538672,0.00475014
0.0080392,0.000951894,0.000684226,0.000656196,0.000499344,0.00460242,0.00480396,0.00461396
0.00730823,0.000958039,0.000668519,0.000665754,0.000533722,0.00407305,0.00471409,0.00443495
0.00720819,0.000891841,0.000672448,0.000641256,0.000537832,0.00454212,0.00336397,0.00341814
0.00634016,0.000905735,0.00064594,0.000563048,0.000554212,0.00395028,0.0024257,0.00265834
0.00483269,0.00103855,0.00064263,0.00047276,0.000546895,0.00350207,0.00223711,0.00260392
0.00415772,0.001287,0.000662777,0.000500696,0.000578116,0.00333571,0.00222971,0.0024752
0.00316999,0.00131509,0.000625195,0.000496088,0.000598878,0.00318505,0.00225186,0.00268078
0.0039491,0.00132679,0.000653084,0.000487516,0.000614476,0.00276961,0.00223021,0.00275238
0.00510949,0.00142,0.000668861,0.000470765,0.000605627,0.00247586,0.00207825,0.00266148
0.00555565,0.00160162,0.000705976,0.00046722,0.000588455,0.00297055,0.0019606,0.00260194
0.00616448,0.00157592,0.000729445,0.000494539,0.000567522,0.00262321,0.00199884,0.0020778
0.00808533,0.00142879,0.000759533,0.000485388,0.000571543,0.00306756,0.00112649,0.00183951
0.00845719,0.0012371,0.000750268,0.000517849,0.000579696,0.00327006,0.000923471,0.0019057
0.00890519,0.00133407,0.000741407,0.000489993,0.000558083,0.00353148,0.00087079,0.0016763
0.00845324,0.00154166,0.000765754,0.000483394,0.000552964,0.00440611,0.000859667,0.00158466
0.00814707,0.00157576,0.000793822,0.000527273,0.000586002,0.00445972,0.000860087,0.00143064
0.00802062,0.00142228,0.000768493,0.000503385,0.000620739,0.00426897,0.000934639,0.00138872
0.00807708,0.00132793,0.000746422,0.00049578,0.000622875,0.00364879,0.000878535,0.00139571
0.00727852,0.00143248,0.000775027,0.00051133,0.000627972,0.00330407,0.000709268,0.00131477
0.00696297,0.00159611,0.00074641,0.000517681,0.000641268,0.00319313,0.000719472,0.00123381
0.00547903,0.00148666,0.000739653,0.000505421,0.000654508,0.00320325,0.000715521,0.00118933
0.00475925,0.00131084,0.000717238,0.000518842,0.000619594,0.00340338,0.000721705,0.00118895
0.00481242,0.00120853,0.000699915,0.000522385,0.000600978,0.0029855,0.000750052,0.00115984
0.00569661,0.00130608,0.000682369,0.000556639,0.000576677,0.00270962,0.000686869,0.00107298
0.0050805,0.00131493,0.000670568,0.000566298,0.000575393,0.0028164,0.000630192,0.00100857
0.00504615,0.00129831,0.000661875,0.000585349,0.000545718,0.00289958,0.000618488,0.000943501
0.0041328,0.00139164,0.000653379,0.000590065,0.000550296,0.00281381,0.000633023,0.000945091
0.00387298,0.00124254,0.000673094,0.000591606,0.00054998,0.00248884,0.000633189,0.000976797
0.00398535,0.00130811,0.000684683,0.000593468,0.00056281,0.0023343,0.000629864,0.00100341
0.00525777,0.00171601,0.000711324,0.000617104,0.000562398,0.00174302,0.00060393,0.000961985
0.00664616,0.00180161,0.000769358,0.000586701,0.000617169,0.00213263,0.000641351,0.00106044
0.00553457,0.00212021,0.00114739,0.000592995,0.000688066,0.00204262,0.000785099,0.00112857
0.00534914,0.00214947,0.00132527,0.000618893,0.000700447,0.00208529,0.000810723,0.00115945
0.00527715,0.00220826,0.00150368,0.000589415,0.000683576,0.00199767,0.000826599,0.00161863
0.00483127,0.00230319,0.00155258,0.000573932,0.000710278,0.00197187,0.000819085,0.00196873
0.00509588,0.00270883,0.00154461,0.000581016,0.000693284,0.0019101,0.000831145,0.00207578
0.00503881,0.0024041,0.00151589,0.000570855,0.000674031,0.00175428,0.000840677,0.00209639
0.00298673,0.00223743,0.00147843,0.000577304,0.000643603,0.00137694,0.000843965,0.00206781
0.0028701,0.00237226,0.00125412,0.000520014,0.000563452,0.00099377,0.000656649,0.00200391
0.00375253,0.00230345,0.00100646,0.000503955,0.00052915,0.000883059,0.000607821,0.00197908
0.00476693,0.00231134,0.000819762,0.000510162,0.000503736,0.000804083,0.000565542,0.0019177
0.00489916,0.00223351,0.000695287,0.000533208,0.000522979,0.000923833,0.000521426,0.00143537
0.00501739,0.0019129,0.000711311,0.000526278,0.00050621,0.000997244,0.000525004,0.00107928
0.00449923,0.00175942,0.000710265,0.000522326,0.000531157,0.000993452,0.000535317,0.00100693
0.00432642,0.0018572,0.000725102,0.000538144,0.000543343,0.00150753,0.000518671,0.0010295
0.00392956,0.00207619,0.000720439,0.000567446,0.000541997,0.00180143,0.000529374,0.000989435
0.00326764,0.00197553,0.000670557,0.000588112,0.000537211,0.00186212,0.000552046,0.00103062
0.00219595,0.00208474,0.000665714,0.000564979,0.000515255,0.00191721,0.000573671,0.00106465
0.00171178,0.00243785,0.000678081,0.000563537,0.000526773,0.00182465,0.000598555,0.0010221
0.00241272,0.00307684,0.000623615,0.000559256,0.00054443,0.00169917,0.000609006,0.00103682
0.00269729,0.00330594,0.000621514,0.000618234,0.000537559,0.00171445,0.000624568,0.00100228
0.00278213,0.00339222,0.000588732,0.000600423,0.000538592,0.00159376,0.000631772,0.0010148
0.00302189,0.00349889,0.000585589,0.000586756,0.000579791,0.00110041,0.000614625,0.00108005
0.00291541,0.00352301,0.000618623,0.000615506,0.000600332,0.000838402,0.000624529,0.00112251
0.00262327,0.00332112,0.000661258,0.000646886,0.000596298,0.000927577,0.000599643,0.00111029
0.00252865,0.00337024,0.000629154,0.000662003,0.000603516,0.000954824,0.000563827,0.00109068
0.00239948,0.00309094,0.000629067,0.000666137,0.000583549,0.000991788,0.000561574,0.00105816
0.00131381,0.00260982,0.000631183,0.000618598,0.000569412,0.00101111,0.000562894,0.00101237
0.00123713,0.00267602,0.000610263,0.000635932,0.000569387,0.00097823,0.000559914,0.00111377
0.00101906,0.00276807,0.000617091,0.000632264,0.000584145,0.000993476,0.000569266,0.00111651
0.000775227,0.00266911,0.00066218,0.000559721,0.000575562,0.00102185,0.000602046,0.00110259
0.000744984,0.00282367,0.000659333,0.000599203,0.000567372,0.00100057,0.000613126,0.00103658
0.000685641,0.00304966,0.000623202,0.000593385,0.000578139,0.000995314,0.00060799,0.00101115
0.000613279,0.00284173,0.000662921,0.000637076,0.000560072,0.000939783,0.00064191,0.00108832
0.000628398,0.0031097,0.000673021,0.000768143,0.000513289,0.000927157,0.000642776,0.0011913
0.000598147,0.00265118,0.000714316,0.000839786,0.000498973,0.000945759,0.000637734,0.00117892
0.000617625,0.00248074,0.000745253,0.000846506,0.000465322,0.000993064,0.000633039,0.00105918
0.000633077,0.00247242,0.000756195,0.000863806,0.000487561,0.00101368,0.000628874,0.00112143
0.000657499,0.00258482,0.000723224,0.000886316,0.000481157,0.000957734,0.000591162,0.00126479
0.000633717,0.00256235,0.000671895,0.000809168,0.000467878,0.000903322,0.000595148,0.00137798
0.000620033,0.00247464,0.000661322,0.000766807,0.000480599,0.000874864,0.000584766,0.00160826
0.000630827,0.00290189,0.000647249,0.000902454,0.000504125,0.00106325,0.000584882,0.00153237
0.000639812,0.00316849,0.000629817,0.000757173,0.000503488,0.00102182,0.000586584,0.00163622
0.000624795,0.00351152,0.000616595,0.0010313,0.00049442,0.000978771,0.000588199,0.0017039
0.000577951,0.00341992,0.000613624,0.00106705,0.000468235,0.000907836,0.000600289,0.00179132
0.00061936,0.00350919,0.000630849,0.00110028,0.000444603,0.000854029,0.000634095,0.00170939
0.000558066,0.00336868,0.000666738,0.00116847,0.000471116,0.000865649,0.000658237,0.00153726
0.000549112,0.00286472,0.000720845,0.00116474,0.000482232,0.000876928,0.000728122,0.00129614
0.000568017,0.0031248,0.000738524,0.00119288,0.000478706,0.000638213,0.000718104,0.00122844
0.000544918,0.00270564,0.00074218,0.00115232,0.000466501,0.000554285,0.00076768,0.00116577
0.000548908,0.00212486,0.000750461,0.00112602,0.000517069,0.000590644,0.000769302,0.00125561
0.000558769,0.00196269,0.00072264,0.000874916,0.000532053,0.000641277,0.000793962,0.00124383
0.000549298,0.00183213,0.000731391,0.000861039,0.000532886,0.000706055,0.000775924,0.00125017
0.000523539,0.00148142,0.000701259,0.000793885,0.000538066,0.000839853,0.000756849,0.00133466
0.000574273,0.00144165,0.000672319,0.000779885,0.000556679,0.000947161,0.000705617,0.00132146
0.000585881,0.00122316,0.000695993,0.000740607,0.000570397,0.000959181,0.000678643,0.00131449
0.00058017,0.000878785,0.000689441,0.000626283,0.000654522,0.000971272,0.000692346,0.00145682
0.000605063,0.000862157,0.000655733,0.000601871,0.000713172,0.000964703,0.000679868,0.00164393
0.000596459,0.000842933,0.000662186,0.000583517,0.000717169,0.000928286,0.000719992,0.00160066
0.00062803,0.000913977,0.000643406,0.00057373,0.00073134,0.000908013,0.000795386,0.00213281
0.000634746,0.00101416,0.000669503,0.000538977,0.000712067,0.000584578,0.000888871,0.00387401
0.000619367,0.00106341,0.000679712,0.000484642,0.00061292,0.000527544,0.000900043,0.00403954
0.000632604,0.00108232,0.000791539,0.000559009,0.000630321,0.000547004,0.000818493,0.00601046
0.000610232,0.000811246,0.000730548,0.000532392,0.000627311,0.000601334,0.000854045,0.00533844
0.000680071,0.000824747,0.000687878,0.000599615,0.000618928,0.000604886,0.000874555,0.00559402
0.000621714,0.000713159,0.000588915,0.000578541,0.000534077,0.000592275,0.000731014,0.00372952
0.000592588,0.000829921,0.000675868,0.000686597,0.000526103,0.000578329,0.000633539,0.00261603
0.000590208,0.00101004,0.000725006,0.000661498,0.000550805,0.00057383,0.000555395,0.00138569
0.000607542,0.00145806,0.000760973,0.000732193,0.000597648,0.000600852,0.000597937,0.00141553
0.00068797,0.00129738,0.000749209,0.000664978,0.000629657,0.0005647,0.000648733,0.00128332
0.000628973,0.00119497,0.000710481,0.000706403,0.000616668,0.000597939,0.000626695,0.00125056
0.000601083,0.000656691,0.000687359,0.000656835,0.000573333,0.000564298,0.000638682,0.00138024
0.000532466,0.000778596,0.000669955,0.000673534,0.000539115,0.00064754,0.000623617,0.00138803
0.000535389,0.000870748,0.000668575,0.000667409,0.000528234,0.0006631,0.000582751,0.00200559
0.000510785,0.00118297,0.000678926,0.0006536,0.000528475,0.000679576,0.000570421,0.00194176
0.000514466,0.00149107,0.000702506,0.000763494,0.000540261,0.000654939,0.00063582,0.00224668
0.000557742,0.00168372,0.000713944,0.000858046,0.000544812,0.000620366,0.00062666,0.00190981
0.000502134,0.00200057,0.000680495,0.00125263,0.000573182,0.000559916,0.000567745,0.00167301
0.000544574,0.0016837,0.000645088,0.00118962,0.000613478,0.000516031,0.000537714,0.00156546
0.000480435,0.00150752,0.00066208,0.00110172,0.000577826,0.000504472,0.000562073,0.00136161
0.000521983,0.00120895,0.000729217,0.000813644,0.000582403,0.000498617,0.000566387,0.00129378
0.000553072,0.00103144,0.000691842,0.000709137,0.00060556,0.000542554,0.000547331,0.00108393
0.00060191,0.00113595,0.000682171,0.000737419,0.000673662,0.000540845,0.000527962,0.000963793
0.000590303,0.00108064,0.000702719,0.00070128,0.000662992,0.000571018,0.000530515,0.000917451
0.000615932,0.00103746,0.000702377,0.000757388,0.000613601,0.000567455,0.000559639,0.0019163
0.000522676,0.000886503,0.000680824,0.000592494,0.000586548,0.000568833,0.000572379,0.00296474
0.000520054,0.0010004,0.000642711,0.000687306,0.000612024,0.000564295,0.000720768,0.00354396
0.000516641,0.000947171,0.0006424,0.000598556,0.000659751,0.000568158,0.000709012,0.00328048
0.000572024,0.00122933,0.000677136,0.000655875,0.000646533,0.000593377,0.000708125,0.00241002
0.000597183,0.00112939,0.000695553,0.00061215,0.000598304,0.000652029,0.000663457,0.00210828
0.000564177,0.0012056,0.000668502,0.000687131,0.000522339,0.000590155,0.000636134,0.00140167
0.000586677,0.00152405,0.000689178,0.00076402,0.000549491,0.000617543,0.000588884,0.00163119
0.000670656,0.00164927,0.000710766,0.000761516,0.000594333,0.000559015,0.000574544,0.00160907
0.000660451,0.00174952,0.000681283,0.000741577,0.000635367,0.000609165,0.000569621,0.00183584
0.000645045,0.00143445,0.00066215,0.000688078,0.000631726,0.000607617,0.000613818,0.00207568
0.000556758,0.00131965,0.00063521,0.000723837,0.000572518,0.000651642,0.0005302,0.00167546
0.000600267,0.00125258,0.000662846,0.000760869,0.000567174,0.000680666,0.000551754,0.0016495
0.00060634,0.00119278,0.000651093,0.000720187,0.000553981,0.000700463,0.000531324,0.00136551
0.000574921,0.00110993,0.000648635,0.000705069,0.000573967,0.000679071,0.000571079,0.00129315
0.000563177,0.000973667,0.000666519,0.000775714,0.00058582,0.000656534,0.000631878,0.0011585
0.000542362,0.000718958,0.000670955,0.000759376,0.000603803,0.000559535,0.000627597,0.00115196
0.000533465,0.000675367,0.000746449,0.000781807,0.000631536,0.000556879,0.000620671,0.00190745
0.000540285,0.000841465,0.000711348,0.000771568,0.000641508,0.000557938,0.000562593,0.00229407
0.000553796,0.00100842,0.000741698,0.000707122,0.000621882,0.000637987,0.000541683,0.0027388
0.000595084,0.00100108,0.000697308,0.000703785,0.000613519,0.000635926,0.000584662,0.00253846
0.000579849,0.00096434,0.000670538,0.000591773,0.000605071,0.000591795,0.000614962,0.00207656
0.000581303,0.000866408,0.000668335,0.000637965,0.000647454,0.000498142,0.000575231,0.00157315
0.000593263,0.00078933,0.000687766,0.000612154,0.000619471,0.000552285,0.000584377,0.00210989
0.000690711,0.000800085,0.000801175,0.000685522,0.000842182,0.000550708,0.000658158,0.00329701
0.000638937,0.000720635,0.000776209,0.000780188,0.000821554,0.000605283,0.000728962,0.00382453
0.000617318,0.00072409,0.000745036,0.000775738,0.000884305,0.000627134,0.000722162,0.00300517
0.000548886,0.000745385,0.000613938,0.000806379,0.000713798,0.000725015,0.000632687,0.00198639
0.000580156,0.000628198,0.000587369,0.000720748,0.000688031,0.00076858,0.000573191,0.00132217
0.000577727,0.00090452,0.000575367,0.000837669,0.00068653,0.000666746,0.000566536,0.00129709
0.000586346,0.000915479,0.000616462,0.000766493,0.000706351,0.000587771,0.000586323,0.00133748
0.000557324,0.000975688,0.000650857,0.000745423,0.000659813,0.000516105,0.00053573,0.00116161
0.000566782,0.000808719,0.000684496,0.000801893,0.000740171,0.000615453,0.000489487,0.00110968
0.000574781,0.000792645,0.000646249,0.000715991,0.000777416,0.000669492,0.000500604,0.00134174
0.000594216,0.000824197,0.000651762,0.000966507,0.000892779,0.000624368,0.000566802,0.0012078
0.000608262,0.000932314,0.000746414,0.000988452,0.00113439,0.000556997,0.000630799,0.00126187
0.000600076,0.000985681,0.000791991,0.00098141,0.00111133,0.000527663,0.000784958,0.00100501
0.000659028,0.000924584,0.000780413,0.000763654,0.00109456,0.000547403,0.00092358,0.00115589
0.000617825,0.000695106,0.000721281,0.000640529,0.00077399,0.000564713,0.00114102,0.00162109
0.000641029,0.000621949,0.000784035,0.000643136,0.000825647,0.000614405,0.00149529,0.00165987
0.000598899,0.000703813,0.000776224,0.000605414,0.000863593,0.00065524,0.0014137,0.00147626
0.000655725,0.000881495,0.00074459,0.000515603,0.00102289,0.00067293,0.00117953,0.00131086
0.000628806,0.000879966,0.000647919,0.00052722,0.00103104,0.000643794,0.000781765,0.00126656
0.000659623,0.00095483,0.000660942,0.000576349,0.001111,0.000591341,0.000598397,0.00139622
0.000626966,0.000862312,0.000632914,0.000590838,0.00108791,0.000589659,0.000604586,0.00119276
0.000572783,0.00100286,0.000635078,0.000592479,0.000930869,0.000568551,0.000760262,0.00147181
0.00060583,0.00100544,0.00064073,0.000594361,0.000922162,0.000573531,0.000828802,0.00152778
0.000542343,0.000778123,0.000643857,0.000641716,0.000752077,0.000574717,0.000786212,0.00164081
0.000617782,0.000696411,0.000708084,0.000638895,0.000688789,0.000607667,0.00062902,0.00229852
0.000573462,0.000669307,0.000672225,0.0006784,0.00055466,0.000640357,0.000543647,0.00214248
0.000599948,0.000702894,0.000734521,0.000747575,0.000673961,0.000585748,0.000562672,0.00224989
0.000608139,0.00104259,0.000851817,0.000922918,0.00085644,0.000614875,0.000577005,0.00165597
0.000689495,0.00111782,0.00111881,0.000904715,0.000890872,0.000610835,0.000635085,0.00201279
0.000647992,0.00114429,0.00106938,0.000825329,0.000850263,0.00061935,0.000786695,0.00208043
0.000613561,0.000921558,0.00103161,0.00074231,0.000761092,0.000606826,0.000814654,0.00172015
0.000505252,0.00062272,0.000641779,0.000686616,0.000643145,0.000593454,0.000796722,0.00143161
0.000541264,0.000629934,0.000659912,0.000648814,0.000623362,0.000618352,0.000606862,0.00128767
0.000547765,0.00071778,0.000645483,0.000606555,0.000679631,0.000637563,0.0005525,0.00121075
0.00053961,0.00142279,0.000660353,0.000604869,0.000644975,0.000606339,0.000637168,0.00114834
0.000568806,0.00168831,0.000636246,0.00060598,0.000676901,0.000563616,0.000749412,0.0010662
0.000542327,0.00171982,0.000572704,0.000607239,0.000538059,0.000568306,0.000766883,0.00107719
0.000589324,0.00141131,0.000640591,0.00058786,0.00057445,0.000580848,0.00075537,0.00109484
0.000562542,0.000884755,0.000676494,0.000652454,0.00060883,0.000661585,0.000527353,0.00109269
0.000618075,0.00142688,0.000704382,0.000618356,0.000652205,0.000668203,0.000506428,0.00104555
0.00060389,0.00133977,0.0007015,0.000660706,0.000662549,0.000634654,0.000507917,0.00101835
0.000570984,0.00143393,0.00072713,0.000778083,0.000606645,0.000529117,0.00053311,0.000959348
0.000581515,0.00133932,0.000755913,0.000759583,0.000628497,0.00054876,0.000773484,0.000901752
0.000548404,0.00183673,0.00077862,0.000748358,0.00059135,0.000555113,0.000983448,0.000931296
0.000955736,0.00249555,0.000741309,0.000558208,0.000611918,0.000627906,0.0014543,0.0010982
0.00326839,0.00203024,0.000726935,0.000581444,0.00060251,0.000622358,0.00288592,0.00198268
0.00474613,0.00157897,0.000712976,0.000599498,0.000633043,0.000644827,0.00391904,0.00314248
0.00643504,0.00107293,0.000753589,0.000594952,0.000681448,0.000620312,0.00526242,0.00421677
0.00595269,0.0013979,0.000729131,0.000596579,0.000720151,0.00109882,0.00717115,0.00541967
0.0055027,0.00163953,0.000668705,0.000520835,0.000825996,0.00143262,0.00731073,0.00552821
0.00534022,0.00176248,0.000692297,0.000508311,0.000726637,0.00256285,0.00672753,0.00541479
0.00387172,0.00190281,0.000648824,0.000464573,0.000660501,0.0027735,0.00733943,0.00659956
0.00418884,0.00200635,0.000650256,0.000488502,0.000581727,0.00396536,0.00696751,0.00718802
0.00587788,0.00198563,0.000670259,0.000544405,0.000590733,0.00384197,0.00786647,0.00798552
0.0047831,0.00183931,0.000680307,0.000546666,0.000587565,0.00341614,0.00734591,0.00776061
0.00422505,0.00202761,0.000630318,0.000571991,0.000624851,0.003131,0.00834055,0.00788822
0.00448849,0.00182043,0.000632654,0.000600306,0.000711086,0.00266492,0.00977663,0.00875042
0.00460507,0.00163237,0.00063324,0.000567888,0.000778185,0.00248874,0.00803735,0.00694287
0.00837434,0.00149375,0.00063405,0.000556543,0.000770992,0.0015833,0.00793943,0.00640796
0.0076465,0.00136896,0.000652554,0.000527982,0.000736172,0.00266096,0.00826219,0.00690253
0.00747662,0.0011317,0.00066024,0.000538498,0.000760932,0.00317609,0.00866351,0.00662867
0.00715013,0.000785731,0.000667297,0.000529041,0.000805422,0.00331507,0.00769876,0.0065014
0.00821668,0.00087688,0.00067991,0.000515929,0.000746609,0.00401275,0.00494121,0.00522138
0.00981283,0.00100414,0.00076373,0.000542595,0.000679291,0.00514317,0.00449256,0.00477156
0.00640705,0.00125256,0.000830366,0.000512192,0.000692075,0.00576668,0.0035601,0.00421407
0.00744851,0.0013053,0.000817751,0.000473159,0.000666564,0.00560263,0.00229945,0.00220164
0.00761958,0.00141086,0.000787029,0.000442367,0.000644072,0.00586796,0.00132669,0.00163318
0.00756654,0.00163625,0.000766255,0.00041436,0.000578211,0.00641689,0.00166862,0.00138
0.00672303,0.001349,0.000744392,0.000426884,0.000574653,0.0065488,0.00173135,0.0017468
0.00581525,0.00131267,0.000639163,0.000443363,0.000592765,0.00613679,0.00164655,0.00162576
0.00748027,0.00123609,0.000565013,0.000456481,0.000564458,0.00552888,0.00158867,0.00147597
0.00635248,0.00129546,0.000564764,0.000482378,0.000609128,0.00491234,0.00150113,0.00144206
0.00696894,0.00133871,0.000579885,0.000517388,0.000643933,0.00408952,0.00153496,0.00145486
0.00706848,0.00116686,0.000613618,0.000502794,0.000661714,0.00323409,0.0013198,0.00143924
0.00607609,0.00131903,0.000598574,0.000488477,0.000677506,0.00241436,0.00160039,0.000958227
0.00640232,0.001267,0.000609791,0.00051294,0.00066365,0.00186197,0.00175868,0.00103353
0.00580092,0.00110958,0.000601692,0.0005101,0.000698497,0.00188797,0.00174961,0.00109965
0.00535902,0.00126592,0.000578612,0.000516028,0.000694252,0.00164541,0.00168076,0.0011994
0.00487428,0.00154559,0.000606535,0.000494273,0.000713858,0.00214451,0.0018362,0.00131681
0.00484265,0.00170881,0.000573606,0.000513706,0.00070349,0.00221532,0.00177834,0.00141286
0.00689583,0.0017108,0.000613281,0.000522396,0.000672205,0.00268761,0.00145389,0.00136565
0.00745835,0.00199611,0.000611265,0.000502729,0.000713246,0.00310621,0.00131734,0.00129574
0.00724886,0.00209118,0.000637602,0.000545964,0.000675467,0.00385014,0.00130954,0.00129418
0.00671964,0.0020424,0.000673795,0.000549448,0.00065602,0.00456072,0.00145756,0.00124569
0.0071587,0.00180269,0.000666152,0.000554939,0.000608323,0.0038848,0.00114187,0.00117187
0.0103771,0.00199708,0.000725389,0.000590581,0.000578194,0.00434807,0.000927023,0.00108169
0.0100339,0.00218743,0.000697676,0.000588608,0.000570162,0.00443282,0.00087523,0.000994478
0.00943445,0.00225266,0.000691117,0.000564142,0.000527747,0.00414631,0.000841966,0.00108629
0.0080881,0.00237801,0.000704948,0.000534291,0.000553737,0.00329001,0.00084782,0.00105728
0.0089413,0.00239676,0.00072211,0.000557065,0.000613691,0.00275161,0.000652166,0.00128911
0.00958007,0.0024908,0.00086763,0.000568513,0.000715596,0.00286797,0.000635494,0.00189141
0.0064974,0.00230202,0.000887619,0.000576509,0.000703378,0.00275225,0.000612282,0.00205883
0.00500233,0.00208282,0.000951416,0.000594529,0.00071313,0.00238865,0.000659964,0.00208877
0.00461293,0.00173855,0.000993681,0.000613489,0.000713983,0.0023598,0.000741842,0.00207599
0.00679923,0.001997,0.0010148,0.000592715,0.000694178,0.0021683,0.000739507,0.00204673
0.00640715,0.00235241,0.00101367,0.000587429,0.000619179,0.00204212,0.000788102,0.00178579
0.00709935,0.00239188,0.000848466,0.000575957,0.000490636,0.0020815,0.000720397,0.00124384
0.00797181,0.00251669,0.000767667,0.000595753,0.000500761,0.00182023,0.000709821,0.00116177
0.00807284,0.00301292,0.000706681,0.000578889,0.000486541,0.00190184,0.000668912,0.00142132
0.0078337,0.00322851,0.000670789,0.000574376,0.000549085,0.00172387,0.000579,0.00142665
0.00745128,0.00291548,0.000620914,0.000621447,0.000609277,0.00161816,0.000577232,0.00158704
0.00813961,0.00267487,0.000599373,0.000654032,0.000676578,0.00153309,0.000524112,0.00168306
0.00637728,0.00276481,0.000599199,0.000642664,0.000721961,0.0012782,0.000525553,0.00176428
0.00634733,0.00254453,0.000643842,0.000620217,0.000744064,0.00113772,0.000536882,0.00187244
0.00653735,0.00231979,0.00064143,0.000648025,0.000736828,0.000884102,0.000551665,0.00172667
0.00633402,0.00232428,0.000633773,0.000627258,0.000671426,0.00132618,0.000564188,0.00164488
0.00589214,0.00241502,0.000660681,0.000667285,0.000635242,0.00180086,0.00053678,0.00147394
0.00717375,0.00230243,0.000649509,0.000631011,0.000629642,0.00190642,0.00054779,0.00142042
0.00760305,0.00233874,0.000648309,0.000596904,0.000620581,0.00198351,0.000550656,0.00136548
0.00758702,0.00234887,0.000630093,0.000604989,0.000637018,0.00203637,0.000574046,0.00130731
0.00829416,0.00231826,0.000645414,0.000587551,0.000653501,0.00196577,0.000563154,0.00137873
0.00832117,0.00240693,0.000680319,0.000578454,0.000643873,0.00158821,0.000580058,0.00171852
0.00743641,0.00221729,0.000647275,0.000531428,0.000644953,0.00107972,0.000613565,0.00190818
0.00699386,0.00205979,0.000660318,0.000547594,0.00059092,0.000943667,0.0005885,0.00192398
0.00747837,0.00172199,0.000656901,0.0005834,0.000587077,0.00102322,0.000588966,0.00180851
0.00679697,0.00222445,0.000628789,0.000551778,0.000553718,0.000958211,0.000532505,0.00166454
0.00590418,0.00257411,0.000646017,0.000573549,0.000583574,0.00150386,0.000524237,0.00158088
0.00585674,0.00251121,0.000621289,0.000644189,0.000598499,0.00142215,0.000510892,0.00124983
0.00647288,0.00246698,0.000639404,0.000669999,0.000596325,0.0014242,0.00047327,0.00104989
0.0048042,0.00237,0.000632323,0.000672774,0.00061064,0.00137365,0.000510604,0.00102435
0.00374435,0.00262914,0.000663906,0.00063682,0.000597601,0.00134095,0.000470364,0.00105062
0.00417034,0.00247623,0.000699007,0.000655854,0.000612325,0.00170019,0.000502022,0.0012107
0.00532438,0.0021711,0.000687591,0.000634355,0.00064411,0.0011867,0.000503775,0.00119133
0.00553009,0.00197153,0.000718513,0.000604461,0.000639456,0.00123425,0.000513878,0.00121609
0.00720632,0.00308191,0.000751464,0.000615156,0.000626447,0.00130848,0.000532911,0.00134459
0.00781408,0.00335897,0.000765997,0.000638923,0.00060486,0.00145526,0.000542236,0.00142381
0.00847135,0.0033348,0.00075363,0.000677202,0.000587772,0.00198828,0.000575981,0.00138017
0.00897586,0.00344063,0.000771313,0.000702307,0.000595848,0.00173347,0.000567487,0.00128726
0.00756605,0.00352797,0.000749637,0.000723392,0.000533177,0.00169701,0.00058052,0.00128403
0.0075049,0.00428409,0.000759904,0.000766498,0.000533708,0.00163532,0.000599845,0.00125063
0.00481664,0.00340907,0.00070606,0.000744817,0.00051542,0.00155781,0.000594144,0.0011208
0.00461249,0.00362096,0.000693676,0.000746311,0.000560034,0.00138473,0.000574271,0.00112718
0.00414955,0.00386407,0.000728604,0.000776882,0.000592604,0.000757077,0.000584938,0.00133846
0.00291066,0.00433531,0.000678457,0.000801186,0.000587728,0.000611512,0.000602449,0.00140881
0.00280671,0.00520721,0.000701096,0.000889692,0.000637899,0.00060469,0.000581471,0.00148685
0.0022692,0.00475036,0.000668449,0.000839428,0.000624955,0.000586102,0.000598039,0.00199477
0.00202157,0.00628059,0.000736571,0.000781819,0.000604251,0.000592373,0.000588034,0.00246595
0.00127849,0.00630563,0.000741344,0.000728485,0.000555892,0.000555225,0.000575094,0.00238535
0.000953939,0.00615773,0.000701378,0.000689418,0.000575542,0.000561392,0.000565093,0.00217366
0.00097405,0.00566755,0.000726594,0.00064387,0.000568299,0.000576479,0.000561226,0.0020412
0.000924295,0.00458124,0.000708038,0.000546652,0.000502479,0.000578115,0.000581306,0.00195595
0.000839154,0.00452825,0.00075304,0.00053925,0.000536019,0.000575167,0.000512366,0.00151065
0.000779826,0.00289987,0.000685895,0.000572226,0.000574486,0.000582358,0.0005485,0.0012546
0.00057551,0.00251213,0.000644814,0.000587132,0.00062678,0.000576173,0.000588467,0.00134528
0.00051621,0.00208754,0.000659749,0.000571614,0.000603492,0.000523703,0.000602099,0.00145447
0.000492866,0.00151628,0.000666024,0.000541734,0.000593654,0.000512391,0.000617581,0.00149348
0.000497266,0.0012661,0.000694586,0.000537382,0.000646259,0.000528778,0.000617334,0.00139969
0.000577959,0.0010359,0.000625065,0.000530186,0.000659628,0.000523443,0.000631274,0.00147848
0.000558132,0.000992216,0.000626597,0.000523602,0.000708954,0.000511832,0.000626515,0.00154779
0.000525579,0.000973104,0.000694264,0.000527555,0.000666609,0.000545138,0.000654566,0.00234525
0.000504241,0.0010184,0.000707783,0.000541342,0.000663379,0.0005741,0.000660831,0.00329003
